sale_id,product_id,warehouse_id,sale_date,quantity_sold,selling_price,sales_amount
SAL0000411,P0047,WH003,2025-08-13,29,12742.54,369533.66
SAL0000412,P0090,WH002,2025-09-27,24,12387.89,297309.36
SAL0000413,P0040,WH002,2026-07-14,6,3922.35,23534.1
SAL0000414,P0042,WH007,2026-07-10,54,10059.55,543215.7
SAL0000415,P0035,WH006,2026-06-01,39,12109.87,472284.93
SAL0000416,P0041,WH003,2026-04-22,4,9233.93,36935.72
SAL0000417,P0085,WH001,2026-01-01,58,1427.09,82771.22
SAL0000418,P0124,WH007,2026-06-15,48,3098.15,148711.2
SAL0000419,P0057,WH002,2026-05-29,60,1071.29,64277.4
SAL0000420,P0038,WH005,2025-12-06,26,3005.11,78132.86
SAL0000421,P0096,WH004,2026-03-24,79,13787.01,1089173.79
SAL0000422,P0136,WH008,2026-03-13,77,9626.15,741213.55
SAL0000423,P0063,WH004,2026-01-07,40,9321.2,372848.0
SAL0000424,P0087,WH002,2026-03-27,77,12269.88,944780.76
SAL0000425,P0132,WH005,2026-03-09,56,17778.84,995615.04
SAL0000426,P0052,WH003,2025-08-19,39,1381.73,53887.47
SAL0000427,P0038,WH008,2026-01-21,39,3005.11,117199.29
SAL0000428,P0087,WH004,2026-06-27,48,12269.88,588954.24
SAL0000429,P0005,WH005,2025-12-18,25,8142.68,203567.0
SAL0000430,P0120,WH005,2026-01-15,34,4392.45,149343.3
SAL0000431,P0070,WH001,2025-08-06,21,13711.66,287944.86
SAL0000432,P0113,WH002,2025-08-19,25,8027.64,200691.0
SAL0000433,P0024,WH005,2025-12-12,22,10854.56,238800.32
SAL0000434,P0086,WH007,2026-01-28,23,6177.93,142092.39
SAL0000435,P0145,WH003,2026-07-02,25,10988.78,274719.5
SAL0000436,P0026,WH004,2025-11-15,78,3320.79,259021.62
SAL0000437,P0003,WH007,2026-02-08,78,10805.71,842845.38
SAL0000438,P0002,WH001,2026-04-06,26,1611.45,41897.7
SAL0000439,P0092,WH003,2026-08-10,30,11125.06,333751.8
SAL0000440,P0002,WH004,2026-08-06,38,1611.45,61235.1
SAL0000441,P0150,WH002,2025-08-22,34,11200.18,380806.12
SAL0000442,P0071,WH003,2025-10-28,77,10220.28,786961.56
SAL0000443,P0004,WH008,2026-01-25,73,1797.79,131238.67
SAL0000444,P0038,WH004,2026-08-17,15,3005.11,45076.65
SAL0000445,P0103,WH001,2026-04-29,44,12534.03,551497.32
SAL0000446,P0070,WH008,2026-01-30,10,13711.66,137116.6
SAL0000447,P0052,WH007,2025-08-19,37,1381.73,51124.01
SAL0000448,P0031,WH004,2025-12-02,7,3886.37,27204.59
SAL0000449,P0036,WH008,2026-06-05,32,11599.04,371169.28
SAL0000450,P0133,WH005,2025-12-03,11,10911.61,120027.71
SAL0000451,P0115,WH001,2026-07-10,48,7832.13,375942.24
SAL0000452,P0074,WH003,2025-11-22,68,10068.76,684675.68
SAL0000453,P0018,WH008,2026-07-08,48,1249.34,59968.32
SAL0000454,P0015,WH006,2026-08-03,45,4962.3,223303.5
SAL0000455,P0097,WH008,2026-07-13,33,1350.79,44576.07
SAL0000456,P0005,WH002,2026-07-20,4,8142.68,32570.72
SAL0000457,P0037,WH007,2026-01-21,47,1839.84,86472.48
SAL0000458,P0104,WH001,2025-11-11,53,13530.23,717102.19
SAL0000459,P0086,WH007,2026-03-12,31,6177.93,191515.83
SAL0000460,P0150,WH001,2026-06-30,31,11200.18,347205.58
SAL0000461,P0015,WH001,2025-11-15,27,4962.3,133982.1
SAL0000462,P0017,WH004,2026-08-15,48,12869.16,617719.68
SAL0000463,P0051,WH008,2026-04-21,36,7869.03,283285.08
SAL0000464,P0045,WH005,2025-11-09,49,7353.86,360339.14
SAL0000465,P0122,WH006,2026-02-17,31,17772.54,550948.74
SAL0000466,P0149,WH002,2025-09-20,44,2329.78,102510.32
SAL0000467,P0082,WH008,2026-01-14,59,11631.72,686271.48
SAL0000468,P0145,WH007,2026-03-17,23,10988.78,252741.94
SAL0000469,P0135,WH002,2025-09-17,68,13819.48,939724.64
SAL0000470,P0089,WH005,2025-11-10,42,7891.09,331425.78
SAL0000471,P0101,WH004,2026-05-23,42,7703.08,323529.36
SAL0000472,P0040,WH004,2026-07-27,13,3922.35,50990.55
SAL0000473,P0043,WH005,2026-03-16,1,15848.89,15848.89
SAL0000474,P0073,WH007,2025-11-23,76,1439.34,109389.84
SAL0000475,P0023,WH005,2026-03-19,53,3399.02,180148.06
SAL0000476,P0095,WH003,2026-07-06,40,16693.57,667742.8
SAL0000477,P0017,WH004,2025-12-13,46,12869.16,591981.36
SAL0000478,P0112,WH007,2026-05-05,22,7497.58,164946.76
SAL0000479,P0103,WH001,2026-01-14,52,12534.03,651769.56
SAL0000480,P0058,WH008,2026-07-26,28,5550.94,155426.32
SAL0000481,P0086,WH002,2026-03-25,53,6177.93,327430.29
SAL0000482,P0035,WH004,2026-02-23,63,12109.87,762921.81
SAL0000483,P0030,WH005,2025-12-23,17,11747.59,199709.03
SAL0000484,P0104,WH001,2025-08-18,64,13530.23,865934.72
SAL0000485,P0122,WH008,2026-05-31,6,17772.54,106635.24
SAL0000486,P0134,WH008,2025-11-14,14,4427.4,61983.6
SAL0000487,P0034,WH008,2026-06-22,17,12148.61,206526.37
SAL0000488,P0056,WH003,2026-07-06,38,189.21,7189.98
SAL0000489,P0025,WH006,2025-09-15,69,7089.85,489199.65
SAL0000490,P0115,WH003,2026-05-25,13,7832.13,101817.69
SAL0000491,P0013,WH001,2025-09-09,53,5230.23,277202.19
SAL0000492,P0063,WH008,2026-07-26,9,9321.2,83890.8
SAL0000493,P0102,WH007,2025-12-04,44,11449.48,503777.12
SAL0000494,P0122,WH007,2026-01-29,26,17772.54,462086.04
SAL0000495,P0120,WH001,2026-08-03,77,4392.45,338218.65
SAL0000496,P0133,WH007,2026-07-01,19,10911.61,207320.59
SAL0000497,P0011,WH005,2026-01-06,48,12266.95,588813.6
SAL0000498,P0109,WH007,2026-05-19,30,6650.85,199525.5
SAL0000499,P0104,WH006,2025-08-25,32,13530.23,432967.36
SAL0000500,P0111,WH005,2025-09-27,78,10269.05,800985.9
SAL0000501,P0069,WH002,2026-04-11,79,4228.28,334034.12
SAL0000502,P0102,WH007,2026-04-06,76,11449.48,870160.48
SAL0000503,P0002,WH006,2026-03-31,75,1611.45,120858.75
SAL0000504,P0037,WH006,2025-08-03,69,1839.84,126948.96
SAL0000505,P0118,WH002,2026-06-06,11,9694.84,106643.24
SAL0000506,P0049,WH003,2026-03-18,26,8075.59,209965.34
SAL0000507,P0075,WH001,2026-02-23,26,11640.25,302646.5
SAL0000508,P0075,WH003,2025-12-06,17,11640.25,197884.25
SAL0000509,P0034,WH007,2026-02-17,44,12148.61,534538.84
SAL0000510,P0058,WH007,2025-11-27,23,5550.94,127671.62
SAL0000511,P0111,WH005,2025-10-31,25,10269.05,256726.25
SAL0000512,P0096,WH004,2025-12-27,37,13787.01,510119.37
SAL0000513,P0060,WH007,2026-01-25,76,5035.5,382698.0
SAL0000514,P0140,WH007,2026-07-06,65,9565.42,621752.3
SAL0000515,P0032,WH005,2025-08-20,2,4077.66,8155.32
SAL0000516,P0132,WH004,2026-05-09,74,17778.84,1315634.16
SAL0000517,P0106,WH008,2026-07-02,32,12961.82,414778.24
SAL0000518,P0033,WH008,2025-08-21,74,14261.13,1055323.62
SAL0000519,P0043,WH008,2025-08-04,55,15848.89,871688.95
SAL0000520,P0112,WH001,2026-02-21,50,7497.58,374879.0
SAL0000521,P0107,WH001,2025-08-25,65,6158.26,400286.9
SAL0000522,P0009,WH008,2026-06-30,32,13538.59,433234.88
SAL0000523,P0114,WH006,2025-10-08,37,17232.19,637591.03
SAL0000524,P0125,WH001,2026-06-27,76,13379.19,1016818.44
SAL0000525,P0020,WH002,2025-09-15,13,13830.77,179800.01
SAL0000526,P0041,WH002,2025-10-12,54,9233.93,498632.22
SAL0000527,P0044,WH008,2025-10-22,3,11696.79,35090.37
SAL0000528,P0125,WH004,2026-06-01,42,13379.19,561925.98
SAL0000529,P0035,WH003,2025-08-18,78,12109.87,944569.86
SAL0000530,P0058,WH006,2026-01-20,40,5550.94,222037.6
SAL0000531,P0048,WH003,2025-11-11,74,5653.52,418360.48
SAL0000532,P0058,WH004,2026-02-01,66,5550.94,366362.04
SAL0000533,P0101,WH002,2025-11-05,60,7703.08,462184.8
SAL0000534,P0057,WH005,2025-08-19,11,1071.29,11784.19
SAL0000535,P0064,WH007,2025-11-22,1,6359.37,6359.37
SAL0000536,P0062,WH008,2026-03-27,26,4668.52,121381.52
SAL0000537,P0083,WH006,2025-08-31,42,2819.78,118430.76
SAL0000538,P0113,WH004,2025-11-16,62,8027.64,497713.68
SAL0000539,P0112,WH003,2026-06-24,61,7497.58,457352.38
SAL0000540,P0062,WH004,2026-03-29,77,4668.52,359476.04
SAL0000541,P0094,WH004,2026-04-21,62,4499.9,278993.8
SAL0000542,P0085,WH001,2026-04-11,74,1427.09,105604.66
SAL0000543,P0026,WH008,2026-07-31,12,3320.79,39849.48
SAL0000544,P0121,WH002,2025-11-30,27,5450.85,147172.95
SAL0000545,P0050,WH006,2026-04-28,67,4526.14,303251.38
SAL0000546,P0115,WH001,2025-10-05,28,7832.13,219299.64
SAL0000547,P0036,WH002,2025-10-01,66,11599.04,765536.64
SAL0000548,P0033,WH008,2025-11-02,28,14261.13,399311.64
SAL0000549,P0123,WH004,2025-11-29,21,5568.28,116933.88
SAL0000550,P0100,WH002,2025-09-29,7,937.89,6565.23
SAL0000551,P0068,WH003,2026-04-08,14,7651.09,107115.26
SAL0000552,P0073,WH008,2026-03-08,39,1439.34,56134.26
SAL0000553,P0136,WH006,2026-02-01,73,9626.15,702708.95
SAL0000554,P0023,WH008,2026-04-09,62,3399.02,210739.24
SAL0000555,P0070,WH008,2026-01-30,12,13711.66,164539.92
SAL0000556,P0055,WH001,2026-05-09,38,14208.97,539940.86
SAL0000557,P0110,WH006,2026-04-27,58,8117.34,470805.72
SAL0000558,P0149,WH004,2025-10-02,56,2329.78,130467.68
SAL0000559,P0150,WH003,2025-11-04,39,11200.18,436807.02
SAL0000560,P0009,WH002,2026-05-15,4,13538.59,54154.36
SAL0000561,P0129,WH007,2026-06-12,48,5306.75,254724.0
SAL0000562,P0108,WH002,2025-09-21,7,9691.84,67842.88
SAL0000563,P0133,WH003,2026-08-10,60,10911.61,654696.6
SAL0000564,P0150,WH007,2026-06-10,40,11200.18,448007.2
SAL0000565,P0068,WH002,2026-05-03,8,7651.09,61208.72
SAL0000566,P0066,WH001,2026-03-14,58,4517.29,262002.82
SAL0000567,P0144,WH005,2026-06-12,57,13859.79,790008.03
SAL0000568,P0053,WH002,2025-10-31,35,4950.69,173274.15
SAL0000569,P0128,WH004,2025-10-22,73,14193.47,1036123.31
SAL0000570,P0065,WH002,2026-02-19,13,8713.96,113281.48
SAL0000571,P0064,WH006,2025-12-13,39,6359.37,248015.43
SAL0000572,P0068,WH004,2026-05-30,21,7651.09,160672.89
SAL0000573,P0062,WH002,2026-01-04,47,4668.52,219420.44
SAL0000574,P0081,WH002,2026-03-25,2,2089.55,4179.1
SAL0000575,P0071,WH008,2026-01-03,44,10220.28,449692.32
SAL0000576,P0114,WH004,2026-01-19,30,17232.19,516965.7
SAL0000577,P0052,WH001,2025-11-28,55,1381.73,75995.15
SAL0000578,P0116,WH007,2026-07-31,40,9441.89,377675.6
SAL0000579,P0125,WH007,2025-08-05,77,13379.19,1030197.63
SAL0000580,P0127,WH005,2026-07-21,24,600.7,14416.8
SAL0000581,P0065,WH005,2026-04-18,42,8713.96,365986.32
SAL0000582,P0130,WH007,2026-06-22,28,14491.67,405766.76
SAL0000583,P0022,WH001,2026-07-29,51,12421.92,633517.92
SAL0000584,P0076,WH002,2026-06-01,22,9723.65,213920.3
SAL0000585,P0094,WH005,2025-11-04,78,4499.9,350992.2
SAL0000586,P0071,WH001,2026-06-30,74,10220.28,756300.72
SAL0000587,P0106,WH001,2026-02-07,74,12961.82,959174.68
SAL0000588,P0050,WH005,2026-03-10,8,4526.14,36209.12
SAL0000589,P0102,WH007,2026-08-17,14,11449.48,160292.72
SAL0000590,P0113,WH004,2025-11-21,45,8027.64,361243.8
SAL0000591,P0030,WH003,2026-07-09,38,11747.59,446408.42
SAL0000592,P0012,WH007,2026-05-16,32,14129.48,452143.36
SAL0000593,P0082,WH004,2025-10-17,62,11631.72,721166.64
SAL0000594,P0046,WH007,2026-05-03,67,4393.97,294395.99
SAL0000595,P0130,WH002,2025-10-15,61,14491.67,883991.87
SAL0000596,P0097,WH004,2026-02-24,13,1350.79,17560.27
SAL0000597,P0080,WH006,2026-01-14,47,12953.94,608835.18
SAL0000598,P0054,WH003,2026-07-06,54,11936.62,644577.48
SAL0000599,P0035,WH007,2025-08-01,71,12109.87,859800.77
SAL0000600,P0052,WH008,2026-07-05,52,1381.73,71849.96
SAL0000601,P0084,WH003,2025-08-24,72,383.71,27627.12
SAL0000602,P0072,WH001,2025-09-26,25,2337.16,58429.0
SAL0000603,P0026,WH006,2026-01-28,23,3320.79,76378.17
SAL0000604,P0061,WH002,2025-10-28,74,685.7,50741.8
SAL0000605,P0037,WH001,2026-07-20,30,1839.84,55195.2
SAL0000606,P0095,WH004,2026-07-14,11,16693.57,183629.27
SAL0000607,P0011,WH004,2025-11-15,35,12266.95,429343.25
SAL0000608,P0041,WH005,2026-02-15,27,9233.93,249316.11
SAL0000609,P0133,WH001,2026-07-26,67,10911.61,731077.87
SAL0000610,P0066,WH006,2026-04-08,47,4517.29,212312.63
SAL0000611,P0141,WH001,2026-03-16,50,3336.79,166839.5
SAL0000612,P0142,WH001,2026-04-17,8,10972.07,87776.56
SAL0000613,P0069,WH001,2026-01-23,55,4228.28,232555.4
SAL0000614,P0059,WH003,2026-04-22,77,11103.0,854931.0
SAL0000615,P0066,WH005,2026-06-29,42,4517.29,189726.18
SAL0000616,P0068,WH007,2026-05-29,67,7651.09,512623.03
SAL0000617,P0012,WH002,2025-09-20,20,14129.48,282589.6
SAL0000618,P0068,WH002,2025-11-20,45,7651.09,344299.05
SAL0000619,P0073,WH008,2026-08-03,35,1439.34,50376.9
SAL0000620,P0006,WH002,2026-08-06,77,5888.41,453407.57
SAL0000621,P0015,WH008,2026-05-19,20,4962.3,99246.0
SAL0000622,P0042,WH003,2025-11-15,24,10059.55,241429.2
SAL0000623,P0031,WH005,2026-07-16,57,3886.37,221523.09
SAL0000624,P0006,WH006,2026-04-13,55,5888.41,323862.55
SAL0000625,P0033,WH005,2025-10-18,9,14261.13,128350.17
SAL0000626,P0021,WH008,2026-07-08,16,7447.62,119161.92
SAL0000627,P0124,WH003,2026-07-26,55,3098.15,170398.25
SAL0000628,P0094,WH006,2026-05-31,72,4499.9,323992.8
SAL0000629,P0149,WH001,2026-05-09,58,2329.78,135127.24
SAL0000630,P0100,WH004,2026-02-25,64,937.89,60024.96
SAL0000631,P0055,WH001,2025-10-29,76,14208.97,1079881.72
SAL0000632,P0064,WH002,2026-03-15,49,6359.37,311609.13
SAL0000633,P0086,WH001,2025-10-18,29,6177.93,179159.97
SAL0000634,P0022,WH003,2026-05-17,79,12421.92,981331.68
SAL0000635,P0060,WH002,2025-12-13,7,5035.5,35248.5
SAL0000636,P0104,WH004,2026-01-28,77,13530.23,1041827.71
SAL0000637,P0139,WH006,2025-11-12,69,16335.66,1127160.54
SAL0000638,P0047,WH008,2026-06-03,2,12742.54,25485.08
SAL0000639,P0077,WH008,2025-09-23,33,12721.04,419794.32
SAL0000640,P0018,WH006,2025-08-27,48,1249.34,59968.32
SAL0000641,P0022,WH008,2025-08-11,37,12421.92,459611.04
SAL0000642,P0145,WH002,2025-11-26,30,10988.78,329663.4
SAL0000643,P0038,WH007,2026-06-02,41,3005.11,123209.51
SAL0000644,P0025,WH007,2026-01-30,4,7089.85,28359.4
SAL0000645,P0032,WH001,2026-07-14,39,4077.66,159028.74
SAL0000646,P0143,WH007,2025-11-09,24,13992.71,335825.04
SAL0000647,P0013,WH008,2026-04-18,50,5230.23,261511.5
SAL0000648,P0011,WH005,2026-01-12,37,12266.95,453877.15
SAL0000649,P0013,WH005,2026-02-23,53,5230.23,277202.19
SAL0000650,P0097,WH006,2025-11-03,25,1350.79,33769.75
SAL0000651,P0101,WH005,2025-12-10,31,7703.08,238795.48
SAL0000652,P0038,WH002,2025-08-03,38,3005.11,114194.18
SAL0000653,P0001,WH005,2026-01-19,58,11805.32,684708.56
SAL0000654,P0039,WH003,2026-04-24,53,10521.02,557614.06
SAL0000655,P0027,WH006,2026-01-28,50,9782.53,489126.5
SAL0000656,P0036,WH004,2025-10-20,4,11599.04,46396.16
SAL0000657,P0143,WH005,2026-03-22,52,13992.71,727620.92
SAL0000658,P0031,WH003,2026-07-05,31,3886.37,120477.47
SAL0000659,P0127,WH003,2026-03-17,78,600.7,46854.6
SAL0000660,P0006,WH002,2026-03-11,14,5888.41,82437.74
SAL0000661,P0089,WH006,2026-04-20,1,7891.09,7891.09
SAL0000662,P0150,WH002,2026-01-04,43,11200.18,481607.74
SAL0000663,P0031,WH004,2025-12-08,59,3886.37,229295.83
SAL0000664,P0100,WH004,2026-01-21,61,937.89,57211.29
SAL0000665,P0073,WH008,2025-10-04,41,1439.34,59012.94
SAL0000666,P0046,WH001,2026-05-19,18,4393.97,79091.46
SAL0000667,P0097,WH004,2025-10-05,60,1350.79,81047.4
SAL0000668,P0001,WH006,2026-05-26,69,11805.32,814567.08
SAL0000669,P0057,WH007,2026-02-17,79,1071.29,84631.91
SAL0000670,P0009,WH007,2025-11-26,59,13538.59,798776.81
SAL0000671,P0005,WH006,2026-03-12,42,8142.68,341992.56
SAL0000672,P0079,WH008,2025-11-19,36,8567.49,308429.64
SAL0000673,P0114,WH008,2025-12-02,40,17232.19,689287.6
SAL0000674,P0009,WH002,2025-09-19,30,13538.59,406157.7
SAL0000675,P0024,WH003,2026-02-21,11,10854.56,119400.16
SAL0000676,P0150,WH001,2025-10-27,25,11200.18,280004.5
SAL0000677,P0103,WH007,2025-08-31,45,12534.03,564031.35
SAL0000678,P0060,WH008,2026-02-09,51,5035.5,256810.5
SAL0000679,P0086,WH007,2026-04-09,43,6177.93,265650.99
SAL0000680,P0116,WH004,2026-04-26,66,9441.89,623164.74
SAL0000681,P0084,WH003,2026-07-29,47,383.71,18034.37
SAL0000682,P0090,WH002,2026-05-02,24,12387.89,297309.36
SAL0000683,P0089,WH008,2026-05-19,77,7891.09,607613.93
SAL0000684,P0120,WH005,2026-02-11,37,4392.45,162520.65
SAL0000685,P0143,WH001,2026-06-30,56,13992.71,783591.76
SAL0000686,P0006,WH006,2026-01-14,75,5888.41,441630.75
SAL0000687,P0052,WH003,2026-02-13,46,1381.73,63559.58
SAL0000688,P0140,WH002,2026-02-07,28,9565.42,267831.76
SAL0000689,P0019,WH002,2026-07-23,52,11648.11,605701.72
SAL0000690,P0075,WH001,2026-07-07,15,11640.25,174603.75
SAL0000691,P0130,WH001,2026-05-16,45,14491.67,652125.15
SAL0000692,P0055,WH008,2025-10-26,58,14208.97,824120.26
SAL0000693,P0015,WH004,2026-08-15,67,4962.3,332474.1
SAL0000694,P0100,WH004,2025-12-23,73,937.89,68465.97
SAL0000695,P0069,WH006,2026-03-25,72,4228.28,304436.16
SAL0000696,P0143,WH006,2025-09-13,73,13992.71,1021467.83
SAL0000697,P0043,WH008,2026-01-31,41,15848.89,649804.49
SAL0000698,P0017,WH001,2025-09-15,65,12869.16,836495.4
SAL0000699,P0098,WH001,2025-10-03,40,8703.81,348152.4
SAL0000700,P0116,WH003,2026-03-10,5,9441.89,47209.45
SAL0000701,P0074,WH004,2026-06-18,75,10068.76,755157.0
SAL0000702,P0116,WH002,2025-10-17,28,9441.89,264372.92
SAL0000703,P0030,WH007,2026-02-01,38,11747.59,446408.42
SAL0000704,P0067,WH007,2026-04-05,18,486.56,8758.08
SAL0000705,P0051,WH007,2025-12-04,37,7869.03,291154.11
SAL0000706,P0060,WH008,2025-09-03,27,5035.5,135958.5
SAL0000707,P0003,WH004,2026-03-13,25,10805.71,270142.75
SAL0000708,P0104,WH004,2026-02-18,69,13530.23,933585.87
SAL0000709,P0005,WH001,2025-11-07,27,8142.68,219852.36
SAL0000710,P0028,WH007,2026-06-11,77,5125.77,394684.29
SAL0000711,P0108,WH001,2026-06-29,54,9691.84,523359.36
SAL0000712,P0139,WH004,2026-02-09,7,16335.66,114349.62
SAL0000713,P0101,WH005,2026-07-05,78,7703.08,600840.24
SAL0000714,P0076,WH005,2025-11-06,27,9723.65,262538.55
SAL0000715,P0015,WH006,2025-12-29,59,4962.3,292775.7
SAL0000716,P0083,WH004,2026-02-17,72,2819.78,203024.16
SAL0000717,P0048,WH007,2026-02-07,31,5653.52,175259.12
SAL0000718,P0127,WH008,2025-08-15,68,600.7,40847.6
SAL0000719,P0046,WH005,2026-07-14,4,4393.97,17575.88
SAL0000720,P0028,WH008,2026-03-21,18,5125.77,92263.86
SAL0000721,P0007,WH008,2026-02-06,63,542.22,34159.86
SAL0000722,P0094,WH006,2025-12-03,76,4499.9,341992.4
SAL0000723,P0082,WH006,2026-07-04,52,11631.72,604849.44
SAL0000724,P0088,WH004,2026-06-18,63,673.42,42425.46
SAL0000725,P0134,WH006,2026-04-05,45,4427.4,199233.0
SAL0000726,P0068,WH001,2025-11-10,12,7651.09,91813.08
SAL0000727,P0055,WH001,2025-12-01,8,14208.97,113671.76
SAL0000728,P0118,WH001,2026-06-18,22,9694.84,213286.48
SAL0000729,P0134,WH002,2025-12-05,41,4427.4,181523.4
SAL0000730,P0108,WH008,2026-01-24,41,9691.84,397365.44
SAL0000731,P0051,WH001,2025-10-24,57,7869.03,448534.71
SAL0000732,P0038,WH007,2026-03-20,32,3005.11,96163.52
SAL0000733,P0139,WH001,2026-07-04,55,16335.66,898461.3
SAL0000734,P0093,WH004,2026-07-31,6,14803.06,88818.36
SAL0000735,P0020,WH005,2026-01-15,39,13830.77,539400.03
SAL0000736,P0010,WH007,2026-03-14,9,12927.18,116344.62
SAL0000737,P0026,WH005,2025-11-04,32,3320.79,106265.28
SAL0000738,P0048,WH001,2025-11-29,36,5653.52,203526.72
SAL0000739,P0091,WH008,2026-05-17,16,10637.54,170200.64
SAL0000740,P0114,WH001,2026-07-02,12,17232.19,206786.28
SAL0000741,P0014,WH001,2026-02-18,41,9958.36,408292.76
SAL0000742,P0100,WH006,2025-12-29,67,937.89,62838.63
SAL0000743,P0012,WH004,2025-10-08,58,14129.48,819509.84
SAL0000744,P0116,WH004,2025-11-23,9,9441.89,84977.01
SAL0000745,P0123,WH008,2025-10-16,17,5568.28,94660.76
SAL0000746,P0023,WH004,2025-08-11,5,3399.02,16995.1
SAL0000747,P0085,WH005,2025-12-14,26,1427.09,37104.34
SAL0000748,P0072,WH007,2025-11-07,1,2337.16,2337.16
SAL0000749,P0122,WH007,2026-05-10,1,17772.54,17772.54
SAL0000750,P0137,WH002,2026-01-20,35,410.1,14353.5
SAL0000751,P0095,WH005,2026-08-10,9,16693.57,150242.13
SAL0000752,P0025,WH004,2025-09-25,38,7089.85,269414.3
SAL0000753,P0017,WH008,2026-04-23,4,12869.16,51476.64
SAL0000754,P0029,WH003,2025-10-07,52,5999.79,311989.08
SAL0000755,P0067,WH002,2026-03-11,19,486.56,9244.64
SAL0000756,P0085,WH001,2025-08-10,5,1427.09,7135.45
SAL0000757,P0057,WH006,2026-04-05,48,1071.29,51421.92
SAL0000758,P0072,WH005,2026-03-25,63,2337.16,147241.08
SAL0000759,P0014,WH006,2025-10-22,38,9958.36,378417.68
SAL0000760,P0039,WH002,2025-10-28,52,10521.02,547093.04
SAL0000761,P0144,WH008,2026-07-27,46,13859.79,637550.34
SAL0000762,P0018,WH007,2025-10-28,9,1249.34,11244.06
SAL0000763,P0075,WH008,2026-07-09,50,11640.25,582012.5
SAL0000764,P0102,WH003,2025-08-04,74,11449.48,847261.52
SAL0000765,P0020,WH002,2026-05-09,66,13830.77,912830.82
SAL0000766,P0117,WH005,2025-10-22,77,10971.0,844767.0
SAL0000767,P0117,WH004,2026-06-18,38,10971.0,416898.0
SAL0000768,P0004,WH001,2026-07-25,27,1797.79,48540.33
SAL0000769,P0084,WH004,2026-01-10,20,383.71,7674.2
SAL0000770,P0148,WH004,2026-06-07,62,3215.0,199330.0
SAL0000771,P0139,WH008,2026-06-29,74,16335.66,1208838.84
SAL0000772,P0114,WH005,2026-01-15,16,17232.19,275715.04
SAL0000773,P0065,WH004,2026-01-25,79,8713.96,688402.84
SAL0000774,P0146,WH008,2025-12-15,13,12971.8,168633.4
SAL0000775,P0044,WH004,2026-03-13,20,11696.79,233935.8
SAL0000776,P0118,WH005,2026-07-22,24,9694.84,232676.16
SAL0000777,P0100,WH008,2025-12-03,50,937.89,46894.5
SAL0000778,P0018,WH005,2026-07-25,7,1249.34,8745.38
SAL0000779,P0128,WH003,2026-06-19,29,14193.47,411610.63
SAL0000780,P0038,WH004,2025-12-02,5,3005.11,15025.55
SAL0000781,P0136,WH002,2026-05-26,35,9626.15,336915.25
SAL0000782,P0104,WH007,2026-07-21,65,13530.23,879464.95
SAL0000783,P0013,WH001,2026-01-22,70,5230.23,366116.1
SAL0000784,P0055,WH006,2026-02-25,74,14208.97,1051463.78
SAL0000785,P0088,WH001,2025-12-24,7,673.42,4713.94
SAL0000786,P0085,WH005,2026-01-23,44,1427.09,62791.96
SAL0000787,P0109,WH008,2025-09-16,72,6650.85,478861.2
SAL0000788,P0043,WH006,2026-02-23,13,15848.89,206035.57
SAL0000789,P0132,WH005,2026-07-09,78,17778.84,1386749.52
SAL0000790,P0071,WH007,2026-05-30,75,10220.28,766521.0
SAL0000791,P0012,WH008,2026-01-24,38,14129.48,536920.24
SAL0000792,P0059,WH007,2025-12-16,13,11103.0,144339.0
SAL0000793,P0044,WH003,2026-01-19,54,11696.79,631626.66
SAL0000794,P0016,WH004,2026-02-27,44,3864.55,170040.2
SAL0000795,P0134,WH005,2026-04-19,13,4427.4,57556.2
SAL0000796,P0014,WH007,2026-02-16,25,9958.36,248959.0
SAL0000797,P0115,WH005,2025-11-21,24,7832.13,187971.12
SAL0000798,P0112,WH001,2026-07-22,29,7497.58,217429.82
SAL0000799,P0123,WH004,2025-08-29,70,5568.28,389779.6
SAL0000800,P0058,WH003,2026-01-09,18,5550.94,99916.92
SAL0000801,P0120,WH007,2025-08-12,5,4392.45,21962.25
SAL0000802,P0035,WH008,2026-01-10,18,12109.87,217977.66
SAL0000803,P0010,WH005,2026-02-27,63,12927.18,814412.34
SAL0000804,P0081,WH005,2026-03-04,37,2089.55,77313.35
SAL0000805,P0044,WH008,2025-09-17,71,11696.79,830472.09
SAL0000806,P0071,WH005,2025-12-03,55,10220.28,562115.4
SAL0000807,P0018,WH001,2026-02-20,73,1249.34,91201.82
SAL0000808,P0083,WH007,2025-12-22,12,2819.78,33837.36
SAL0000809,P0079,WH005,2025-08-06,52,8567.49,445509.48
SAL0000810,P0086,WH005,2026-05-11,57,6177.93,352142.01
SAL0000811,P0042,WH001,2025-10-06,46,10059.55,462739.3
SAL0000812,P0124,WH005,2026-05-01,44,3098.15,136318.6
SAL0000813,P0030,WH008,2026-03-17,24,11747.59,281942.16
SAL0000814,P0020,WH004,2026-08-16,9,13830.77,124476.93
SAL0000815,P0126,WH004,2026-02-11,12,16061.16,192733.92
SAL0000816,P0096,WH001,2026-05-05,9,13787.01,124083.09
SAL0000817,P0125,WH004,2026-03-05,22,13379.19,294342.18
SAL0000818,P0042,WH006,2026-02-25,17,10059.55,171012.35
SAL0000819,P0089,WH006,2025-10-04,33,7891.09,260405.97
SAL0000820,P0087,WH006,2026-07-19,47,12269.88,576684.36
