order_id,order_date,customer_type,order_status
O0002778,2026-02-02,New,Delivered
O0002779,2025-10-07,New,Delivered
O0002780,2026-03-10,New,Delivered
O0002781,2026-03-19,Repeat,Delivered
O0002782,2026-02-17,Repeat,Delivered
O0002783,2025-09-28,New,Delivered
O0002784,2026-05-16,Repeat,Delivered
O0002785,2025-08-06,Repeat,Delivered
O0002786,2026-06-07,New,Delivered
O0002787,2026-04-23,New,Delivered
O0002788,2026-04-30,New,Delivered
O0002789,2026-06-30,New,Delivered
O0002790,2025-08-02,New,Delivered
O0002791,2026-07-22,Repeat,Delivered
O0002792,2026-06-16,New,Delivered
O0002793,2025-11-07,Repeat,Delivered
O0002794,2025-11-15,New,Delivered
O0002795,2026-02-11,Repeat,Delivered
O0002796,2026-08-14,New,Delivered
O0002797,2025-09-02,Repeat,Delivered
O0002798,2026-01-18,Repeat,Delivered
O0002799,2026-04-15,New,Delivered
O0002800,2025-12-03,New,Cancelled
O0002801,2025-12-03,Repeat,Delivered
O0002802,2025-10-17,New,Delivered
O0002803,2026-06-19,Repeat,Delivered
O0002804,2026-05-12,New,Delivered
O0002805,2026-06-13,Repeat,Delivered
O0002806,2026-04-12,Repeat,Delivered
O0002807,2026-01-17,New,Delivered
O0002808,2026-05-30,New,Delivered
O0002809,2026-02-24,New,Delivered
O0002810,2025-09-28,New,Delivered
O0002811,2026-04-17,Repeat,Delivered
O0002812,2025-08-25,New,Delivered
O0002813,2025-08-12,New,Delivered
O0002814,2025-12-24,New,Delivered
O0002815,2025-11-15,New,Delivered
O0002816,2026-03-09,Repeat,Delivered
O0002817,2025-09-15,New,Delivered
O0002818,2026-08-17,Repeat,Delivered
O0002819,2026-07-30,New,Delivered
O0002820,2025-11-20,New,Delivered
O0002821,2026-02-04,New,Delivered
O0002822,2025-10-28,New,Delivered
O0002823,2026-01-09,New,Cancelled
O0002824,2026-01-25,New,Delivered
O0002825,2026-07-01,New,Delivered
O0002826,2026-03-25,New,Delivered
O0002827,2025-10-31,New,Delivered
O0002828,2026-03-29,Repeat,Delivered
O0002829,2025-12-30,Repeat,Delivered
O0002830,2026-06-25,New,Delivered
O0002831,2026-04-06,New,Returned
O0002832,2026-02-01,New,Delivered
O0002833,2026-06-09,Repeat,Delivered
O0002834,2025-11-15,Repeat,Delivered
O0002835,2025-10-03,New,Delivered
O0002836,2026-04-01,New,Delivered
O0002837,2026-07-09,Repeat,Cancelled
O0002838,2025-10-17,New,Delivered
O0002839,2026-07-14,New,Delivered
O0002840,2025-11-28,New,Returned
O0002841,2025-12-23,New,Delivered
O0002842,2026-08-12,New,Delivered
O0002843,2025-11-09,New,Delivered
O0002844,2025-11-15,Repeat,Delivered
O0002845,2026-05-22,New,Delivered
O0002846,2025-12-28,Repeat,Delivered
O0002847,2025-11-10,New,Delivered
O0002848,2026-06-05,New,Delivered
O0002849,2026-05-02,New,Delivered
O0002850,2026-05-13,New,Delivered
O0002851,2026-04-12,Repeat,Delivered
O0002852,2025-09-01,New,Delivered
O0002853,2026-01-14,Repeat,Delivered
O0002854,2026-03-22,New,Delivered
O0002855,2026-07-01,Repeat,Delivered
O0002856,2025-12-30,New,Delivered
O0002857,2026-03-01,Repeat,Delivered
O0002858,2026-04-14,New,Delivered
O0002859,2025-12-22,Repeat,Delivered
O0002860,2026-04-26,Repeat,Delivered
O0002861,2026-01-24,New,Delivered
O0002862,2026-08-13,Repeat,Delivered
O0002863,2025-11-24,New,Returned
O0002864,2025-08-28,Repeat,Delivered
O0002865,2025-08-18,Repeat,Delivered
O0002866,2026-01-09,New,Delivered
O0002867,2026-04-12,New,Delivered
O0002868,2026-08-14,Repeat,Delivered
O0002869,2025-12-07,New,Delivered
O0002870,2025-10-09,New,Delivered
O0002871,2025-11-12,New,Delivered
O0002872,2026-06-07,New,Delivered
O0002873,2025-12-25,Repeat,Cancelled
O0002874,2026-02-06,New,Delivered
O0002875,2025-12-01,Repeat,Delivered
O0002876,2026-08-11,New,Delivered
O0002877,2025-12-01,New,Delivered
O0002878,2025-09-28,New,Delivered
O0002879,2025-10-08,Repeat,Delivered
O0002880,2026-07-15,New,Delivered
O0002881,2026-01-06,New,Delivered
O0002882,2025-08-12,Repeat,Delivered
O0002883,2026-07-22,Repeat,Delivered
O0002884,2026-05-12,Repeat,Delivered
O0002885,2026-07-05,Repeat,Delivered
O0002886,2026-02-09,Repeat,Delivered
O0002887,2026-02-05,Repeat,Delivered
O0002888,2025-11-25,New,Delivered
O0002889,2026-05-13,New,Cancelled
O0002890,2025-08-09,New,Delivered
O0002891,2026-01-28,Repeat,Delivered
O0002892,2025-10-21,New,Delivered
O0002893,2026-01-03,Repeat,Delivered
O0002894,2026-03-27,New,Delivered
O0002895,2025-08-07,Repeat,Delivered
O0002896,2025-11-20,New,Delivered
O0002897,2025-08-22,Repeat,Delivered
O0002898,2026-06-20,New,Delivered
O0002899,2026-06-10,Repeat,Delivered
O0002900,2025-08-05,New,Delivered
O0002901,2025-12-07,New,Returned
O0002902,2026-03-21,New,Delivered
O0002903,2025-11-14,New,Delivered
O0002904,2025-12-19,New,Delivered
O0002905,2026-01-02,Repeat,Delivered
O0002906,2026-06-06,New,Delivered
O0002907,2025-11-18,New,Delivered
O0002908,2025-12-08,New,Delivered
O0002909,2026-07-26,New,Delivered
O0002910,2025-08-12,Repeat,Delivered
O0002911,2026-03-12,New,Delivered
O0002912,2026-04-08,Repeat,Delivered
O0002913,2026-01-10,Repeat,Delivered
O0002914,2026-07-27,Repeat,Delivered
O0002915,2025-09-19,New,Delivered
O0002916,2026-02-20,Repeat,Returned
O0002917,2026-04-27,New,Delivered
O0002918,2026-03-30,New,Delivered
O0002919,2025-11-30,New,Delivered
O0002920,2025-09-28,New,Delivered
O0002921,2025-11-05,Repeat,Delivered
O0002922,2025-08-09,New,Delivered
O0002923,2025-09-04,Repeat,Delivered
O0002924,2026-06-28,New,Delivered
O0002925,2026-03-25,Repeat,Delivered
O0002926,2025-10-26,New,Delivered
O0002927,2026-07-18,Repeat,Delivered
O0002928,2026-05-10,Repeat,Delivered
O0002929,2026-08-07,New,Delivered
O0002930,2025-11-27,New,Returned
O0002931,2026-08-11,Repeat,Delivered
O0002932,2026-06-07,New,Delivered
O0002933,2025-08-29,New,Delivered
O0002934,2025-08-10,Repeat,Delivered
O0002935,2025-08-22,New,Delivered
O0002936,2026-08-06,New,Delivered
O0002937,2025-11-30,New,Delivered
O0002938,2026-07-18,Repeat,Delivered
O0002939,2026-07-11,New,Delivered
O0002940,2026-07-09,Repeat,Delivered
O0002941,2026-04-26,Repeat,Delivered
O0002942,2025-11-07,New,Cancelled
O0002943,2026-01-01,New,Delivered
O0002944,2025-12-03,Repeat,Delivered
O0002945,2026-07-05,Repeat,Delivered
O0002946,2025-11-16,New,Delivered
O0002947,2025-08-14,Repeat,Delivered
O0002948,2025-09-07,New,Delivered
O0002949,2025-09-23,New,Delivered
O0002950,2026-01-11,New,Cancelled
O0002951,2026-06-13,New,Returned
O0002952,2026-02-26,New,Delivered
O0002953,2025-11-22,Repeat,Delivered
O0002954,2025-12-10,Repeat,Delivered
O0002955,2026-06-17,Repeat,Delivered
O0002956,2025-08-22,New,Delivered
O0002957,2025-10-14,New,Delivered
O0002958,2026-07-14,New,Delivered
O0002959,2026-08-14,New,Delivered
O0002960,2025-11-08,New,Delivered
O0002961,2026-06-11,New,Cancelled
O0002962,2026-04-03,Repeat,Delivered
O0002963,2026-04-23,New,Delivered
O0002964,2026-06-12,Repeat,Delivered
O0002965,2026-07-16,Repeat,Delivered
O0002966,2026-08-04,New,Delivered
O0002967,2025-11-22,Repeat,Delivered
O0002968,2025-12-02,New,Delivered
O0002969,2025-12-16,New,Delivered
O0002970,2025-12-01,New,Delivered
O0002971,2026-08-16,New,Delivered
O0002972,2025-11-25,New,Delivered
O0002973,2026-03-21,New,Cancelled
O0002974,2025-11-24,Repeat,Delivered
O0002975,2025-08-13,Repeat,Delivered
O0002976,2026-06-26,Repeat,Delivered
O0002977,2025-10-21,Repeat,Delivered
O0002978,2026-02-16,New,Delivered
O0002979,2026-02-22,New,Delivered
O0002980,2026-01-07,New,Delivered
O0002981,2025-12-31,New,Delivered
O0002982,2025-08-01,New,Delivered
O0002983,2025-10-21,Repeat,Delivered
O0002984,2026-07-26,New,Delivered
O0002985,2025-11-16,New,Delivered
O0002986,2025-11-15,New,Delivered
O0002987,2026-07-16,Repeat,Delivered
O0002988,2026-06-05,Repeat,Delivered
O0002989,2026-01-25,New,Delivered
O0002990,2026-05-18,New,Delivered
O0002991,2026-08-13,New,Delivered
O0002992,2026-02-25,New,Delivered
O0002993,2026-03-04,Repeat,Delivered
O0002994,2026-02-14,New,Delivered
O0002995,2025-12-31,Repeat,Delivered
O0002996,2026-07-27,New,Delivered
O0002997,2026-04-11,Repeat,Delivered
O0002998,2026-06-10,New,Delivered
O0002999,2026-05-15,New,Delivered
O0003000,2025-10-26,New,Delivered
O0003001,2026-03-13,Repeat,Returned
O0003002,2025-09-03,Repeat,Delivered
O0003003,2026-06-28,New,Delivered
O0003004,2026-06-21,Repeat,Delivered
O0003005,2026-05-10,New,Delivered
O0003006,2025-09-19,Repeat,Delivered
O0003007,2026-03-21,Repeat,Delivered
O0003008,2026-03-10,New,Delivered
O0003009,2026-03-15,New,Delivered
O0003010,2026-07-29,New,Delivered
O0003011,2026-03-30,Repeat,Delivered
O0003012,2026-06-17,New,Delivered
O0003013,2025-11-03,New,Delivered
O0003014,2025-09-20,New,Delivered
O0003015,2026-01-09,New,Delivered
O0003016,2025-12-20,Repeat,Delivered
O0003017,2025-12-30,Repeat,Delivered
O0003018,2026-07-02,Repeat,Delivered
O0003019,2026-02-04,New,Delivered
O0003020,2025-12-28,Repeat,Delivered
O0003021,2026-03-26,New,Delivered
O0003022,2026-04-08,New,Delivered
O0003023,2026-08-05,New,Cancelled
O0003024,2026-07-16,Repeat,Delivered
O0003025,2025-08-20,Repeat,Delivered
O0003026,2026-01-06,New,Delivered
O0003027,2025-09-20,Repeat,Delivered
O0003028,2026-03-18,Repeat,Delivered
O0003029,2026-06-14,New,Cancelled
O0003030,2026-07-13,New,Returned
O0003031,2026-02-10,New,Delivered
O0003032,2025-11-05,New,Delivered
O0003033,2026-06-10,Repeat,Delivered
O0003034,2025-10-24,Repeat,Delivered
O0003035,2026-02-19,New,Delivered
O0003036,2025-12-25,New,Delivered
O0003037,2026-05-24,New,Delivered
O0003038,2026-02-28,New,Delivered
O0003039,2025-08-14,Repeat,Delivered
O0003040,2025-08-25,New,Returned
O0003041,2026-07-14,New,Cancelled
O0003042,2026-01-08,New,Delivered
O0003043,2026-08-05,Repeat,Delivered
O0003044,2025-08-04,New,Delivered
O0003045,2025-10-12,New,Delivered
O0003046,2026-01-22,New,Delivered
O0003047,2025-08-08,New,Delivered
O0003048,2026-05-23,Repeat,Delivered
O0003049,2025-08-08,New,Delivered
O0003050,2025-08-31,Repeat,Delivered
O0003051,2025-08-22,New,Delivered
O0003052,2025-11-13,New,Delivered
O0003053,2025-09-25,New,Delivered
O0003054,2026-06-06,Repeat,Delivered
O0003055,2025-08-17,Repeat,Delivered
O0003056,2025-12-23,New,Delivered
O0003057,2026-01-16,New,Delivered
O0003058,2026-08-10,New,Delivered
O0003059,2026-04-30,Repeat,Delivered
O0003060,2026-03-10,New,Delivered
O0003061,2025-12-29,New,Delivered
O0003062,2025-12-30,Repeat,Delivered
O0003063,2025-09-23,New,Delivered
O0003064,2025-12-27,Repeat,Delivered
O0003065,2026-06-06,Repeat,Delivered
O0003066,2025-10-06,Repeat,Delivered
O0003067,2026-07-16,Repeat,Delivered
O0003068,2026-07-06,New,Delivered
O0003069,2026-06-13,New,Delivered
O0003070,2026-03-24,New,Delivered
O0003071,2025-10-23,Repeat,Delivered
O0003072,2026-01-29,New,Delivered
O0003073,2026-05-19,New,Delivered
O0003074,2025-08-03,Repeat,Delivered
O0003075,2025-11-09,Repeat,Delivered
O0003076,2026-04-13,New,Delivered
O0003077,2026-06-22,New,Delivered
O0003078,2025-09-14,New,Delivered
O0003079,2025-10-15,New,Delivered
O0003080,2025-08-20,New,Delivered
O0003081,2026-02-19,New,Delivered
O0003082,2025-09-06,New,Delivered
O0003083,2025-09-08,New,Delivered
O0003084,2025-11-28,New,Delivered
O0003085,2026-06-28,Repeat,Delivered
O0003086,2026-01-05,New,Delivered
O0003087,2025-09-18,New,Delivered
O0003088,2025-09-08,New,Delivered
O0003089,2026-06-19,Repeat,Delivered
O0003090,2026-04-01,Repeat,Delivered
O0003091,2025-09-04,New,Delivered
O0003092,2026-06-05,Repeat,Delivered
O0003093,2026-07-06,New,Delivered
O0003094,2026-05-26,New,Delivered
O0003095,2026-02-24,New,Delivered
O0003096,2025-12-06,New,Cancelled
O0003097,2025-12-19,Repeat,Delivered
O0003098,2026-05-08,New,Delivered
O0003099,2026-03-29,Repeat,Delivered
O0003100,2025-11-21,New,Returned
O0003101,2025-11-25,New,Delivered
O0003102,2026-04-03,New,Returned
O0003103,2025-10-03,New,Delivered
O0003104,2025-09-20,Repeat,Delivered
O0003105,2026-04-24,Repeat,Delivered
O0003106,2025-12-14,New,Delivered
O0003107,2026-04-09,New,Delivered
O0003108,2025-11-13,New,Delivered
O0003109,2026-03-29,Repeat,Delivered
O0003110,2026-04-21,New,Delivered
O0003111,2026-05-30,New,Delivered
O0003112,2025-12-21,New,Delivered
O0003113,2026-07-23,New,Delivered
O0003114,2026-02-27,Repeat,Delivered
O0003115,2026-05-15,New,Delivered
O0003116,2026-04-25,Repeat,Delivered
O0003117,2026-07-24,Repeat,Delivered
O0003118,2026-04-09,Repeat,Delivered
O0003119,2026-04-22,Repeat,Delivered
O0003120,2025-09-03,New,Delivered
O0003121,2026-07-05,New,Delivered
O0003122,2025-10-10,New,Delivered
O0003123,2026-05-24,New,Delivered
O0003124,2026-04-13,New,Delivered
O0003125,2025-09-07,New,Delivered
O0003126,2025-08-15,New,Delivered
O0003127,2026-05-15,New,Delivered
O0003128,2025-11-12,New,Delivered
O0003129,2025-11-11,Repeat,Delivered
O0003130,2026-08-12,Repeat,Delivered
O0003131,2025-08-28,Repeat,Delivered
O0003132,2026-05-08,New,Delivered
O0003133,2025-11-14,New,Delivered
O0003134,2026-01-16,New,Cancelled
O0003135,2026-01-04,New,Delivered
O0003136,2026-01-05,New,Delivered
O0003137,2026-02-25,Repeat,Delivered
O0003138,2026-06-19,Repeat,Delivered
O0003139,2026-02-26,New,Delivered
O0003140,2025-12-05,Repeat,Delivered
O0003141,2026-02-27,Repeat,Delivered
O0003142,2026-01-28,Repeat,Delivered
O0003143,2026-06-06,New,Delivered
O0003144,2025-11-17,Repeat,Delivered
O0003145,2026-02-26,New,Delivered
O0003146,2026-04-16,New,Delivered
O0003147,2026-05-17,Repeat,Returned
O0003148,2026-05-07,New,Delivered
O0003149,2025-08-04,Repeat,Delivered
O0003150,2026-03-21,Repeat,Delivered
O0003151,2025-09-19,New,Delivered
O0003152,2025-12-26,New,Delivered
O0003153,2025-11-26,New,Delivered
O0003154,2025-09-16,New,Delivered
O0003155,2025-12-25,New,Delivered
O0003156,2025-08-20,New,Delivered
O0003157,2025-11-26,New,Delivered
O0003158,2026-01-10,Repeat,Cancelled
O0003159,2026-05-03,New,Delivered
O0003160,2026-05-28,Repeat,Returned
O0003161,2026-04-16,New,Delivered
O0003162,2025-10-19,New,Delivered
O0003163,2026-03-27,Repeat,Delivered
O0003164,2026-06-07,New,Delivered
O0003165,2025-09-27,Repeat,Delivered
O0003166,2026-04-22,Repeat,Delivered
O0003167,2025-08-18,Repeat,Delivered
O0003168,2026-07-01,New,Delivered
O0003169,2025-08-11,Repeat,Delivered
O0003170,2025-09-16,Repeat,Delivered
O0003171,2025-12-17,New,Cancelled
O0003172,2026-02-03,Repeat,Delivered
O0003173,2026-03-04,New,Delivered
O0003174,2025-08-01,New,Delivered
O0003175,2025-12-20,New,Delivered
O0003176,2026-04-13,New,Delivered
O0003177,2026-06-30,New,Delivered
O0003178,2026-07-26,New,Delivered
O0003179,2026-05-30,New,Delivered
O0003180,2026-04-08,New,Delivered
O0003181,2026-04-17,Repeat,Delivered
O0003182,2025-11-11,New,Delivered
O0003183,2026-06-13,Repeat,Delivered
O0003184,2026-01-11,New,Delivered
O0003185,2026-01-16,Repeat,Delivered
O0003186,2025-11-21,New,Delivered
O0003187,2026-04-21,New,Delivered
O0003188,2025-09-07,Repeat,Returned
O0003189,2025-08-21,Repeat,Delivered
O0003190,2025-11-08,Repeat,Delivered
O0003191,2025-12-24,New,Delivered
O0003192,2025-11-20,Repeat,Delivered
O0003193,2025-10-18,New,Delivered
O0003194,2026-01-02,New,Delivered
O0003195,2025-08-23,New,Delivered
O0003196,2026-05-25,New,Delivered
O0003197,2026-01-09,New,Delivered
O0003198,2026-05-01,Repeat,Delivered
O0003199,2025-09-20,Repeat,Delivered
O0003200,2025-09-03,New,Delivered
O0003201,2026-08-13,Repeat,Delivered
O0003202,2025-11-23,Repeat,Delivered
O0003203,2025-08-18,New,Delivered
O0003204,2026-04-12,New,Delivered
O0003205,2025-12-16,New,Delivered
O0003206,2025-10-06,New,Delivered
O0003207,2026-01-29,Repeat,Delivered
O0003208,2026-02-14,New,Delivered
O0003209,2025-12-23,New,Delivered
O0003210,2026-04-12,New,Delivered
O0003211,2025-08-03,New,Delivered
O0003212,2025-08-31,New,Delivered
O0003213,2026-07-20,New,Delivered
O0003214,2026-04-20,Repeat,Delivered
O0003215,2025-08-13,New,Delivered
O0003216,2026-06-19,New,Delivered
O0003217,2026-01-20,Repeat,Delivered
O0003218,2025-08-31,New,Delivered
O0003219,2025-09-09,New,Delivered
O0003220,2026-08-03,New,Delivered
O0003221,2026-01-26,New,Delivered
O0003222,2025-11-03,New,Delivered
O0003223,2025-09-10,New,Delivered
O0003224,2026-07-04,New,Cancelled
O0003225,2026-05-18,Repeat,Delivered
O0003226,2026-07-14,New,Delivered
O0003227,2026-02-14,New,Delivered
O0003228,2025-09-14,Repeat,Delivered
O0003229,2026-01-29,Repeat,Delivered
O0003230,2026-05-10,Repeat,Delivered
O0003231,2026-02-02,New,Delivered
O0003232,2025-11-14,New,Delivered
O0003233,2026-07-07,New,Delivered
O0003234,2026-07-03,Repeat,Delivered
O0003235,2026-05-27,New,Delivered
O0003236,2026-08-03,Repeat,Delivered
O0003237,2025-11-09,Repeat,Delivered
O0003238,2026-07-27,Repeat,Delivered
O0003239,2025-09-22,New,Delivered
O0003240,2026-07-26,New,Delivered
O0003241,2026-03-27,New,Cancelled
O0003242,2025-10-06,New,Delivered
O0003243,2025-11-01,New,Delivered
O0003244,2026-04-22,New,Delivered
O0003245,2026-07-05,New,Delivered
O0003246,2026-02-24,Repeat,Returned
O0003247,2025-11-11,Repeat,Delivered
O0003248,2026-07-01,Repeat,Delivered
O0003249,2026-01-09,New,Delivered
O0003250,2025-12-03,New,Delivered
O0003251,2025-08-22,New,Delivered
O0003252,2025-12-09,New,Delivered
O0003253,2026-06-09,Repeat,Delivered
O0003254,2026-05-18,New,Delivered
O0003255,2026-03-16,New,Delivered
O0003256,2025-09-16,New,Delivered
O0003257,2025-10-03,New,Delivered
O0003258,2026-04-14,Repeat,Delivered
O0003259,2026-03-07,Repeat,Delivered
O0003260,2026-03-04,Repeat,Delivered
O0003261,2026-07-01,New,Delivered
O0003262,2026-06-07,Repeat,Delivered
O0003263,2026-07-08,New,Delivered
O0003264,2025-09-16,Repeat,Delivered
O0003265,2026-07-08,Repeat,Delivered
O0003266,2026-06-21,New,Cancelled
O0003267,2026-03-18,Repeat,Delivered
O0003268,2025-11-05,New,Delivered
O0003269,2025-09-21,New,Delivered
O0003270,2025-11-08,New,Delivered
O0003271,2025-12-28,Repeat,Delivered
O0003272,2025-09-15,Repeat,Delivered
O0003273,2026-07-25,Repeat,Delivered
O0003274,2025-11-05,New,Delivered
O0003275,2026-05-16,New,Delivered
O0003276,2026-05-27,Repeat,Delivered
O0003277,2026-05-14,New,Delivered
O0003278,2026-05-02,New,Delivered
O0003279,2026-06-04,New,Delivered
O0003280,2026-02-20,New,Delivered
O0003281,2025-08-19,New,Returned
O0003282,2026-05-26,New,Returned
O0003283,2025-10-07,Repeat,Delivered
O0003284,2026-06-18,Repeat,Delivered
O0003285,2025-11-15,Repeat,Delivered
O0003286,2026-07-12,New,Delivered
O0003287,2026-08-14,New,Delivered
O0003288,2026-03-29,New,Delivered
O0003289,2025-11-07,New,Cancelled
O0003290,2025-12-25,New,Delivered
O0003291,2026-02-16,Repeat,Cancelled
O0003292,2025-12-05,New,Delivered
O0003293,2026-07-02,New,Delivered
O0003294,2025-11-04,New,Delivered
O0003295,2025-08-31,Repeat,Delivered
O0003296,2026-01-26,Repeat,Delivered
O0003297,2025-10-15,Repeat,Delivered
O0003298,2026-01-21,New,Delivered
O0003299,2025-09-13,Repeat,Delivered
O0003300,2025-09-19,Repeat,Delivered
O0003301,2026-01-15,New,Delivered
O0003302,2025-09-29,Repeat,Cancelled
O0003303,2026-07-26,New,Delivered
O0003304,2026-06-18,New,Delivered
O0003305,2025-09-06,New,Delivered
O0003306,2026-02-02,New,Delivered
O0003307,2026-05-12,New,Delivered
O0003308,2025-11-10,Repeat,Delivered
O0003309,2026-07-17,New,Delivered
O0003310,2026-01-26,New,Delivered
O0003311,2025-08-01,New,Delivered
O0003312,2026-05-17,New,Delivered
O0003313,2025-10-23,Repeat,Delivered
O0003314,2025-09-13,New,Delivered
O0003315,2026-02-12,New,Delivered
O0003316,2025-11-02,Repeat,Delivered
O0003317,2026-03-03,New,Delivered
O0003318,2025-11-17,Repeat,Delivered
O0003319,2026-03-11,New,Delivered
O0003320,2025-09-20,Repeat,Delivered
O0003321,2026-01-08,Repeat,Delivered
O0003322,2026-02-01,Repeat,Delivered
O0003323,2026-03-08,Repeat,Delivered
O0003324,2026-08-02,Repeat,Delivered
O0003325,2026-02-28,New,Delivered
O0003326,2026-06-03,New,Delivered
O0003327,2025-10-21,Repeat,Delivered
O0003328,2025-09-06,New,Delivered
O0003329,2025-10-09,New,Delivered
O0003330,2025-10-09,New,Delivered
O0003331,2025-09-13,New,Delivered
O0003332,2025-10-17,Repeat,Delivered
O0003333,2025-11-04,Repeat,Delivered
O0003334,2025-09-25,New,Delivered
O0003335,2026-05-05,Repeat,Returned
O0003336,2025-10-22,Repeat,Delivered
O0003337,2025-09-20,New,Delivered
O0003338,2025-09-22,New,Delivered
O0003339,2026-06-16,Repeat,Delivered
O0003340,2025-12-29,New,Delivered
O0003341,2025-12-07,New,Delivered
O0003342,2025-10-18,New,Delivered
O0003343,2026-02-12,New,Delivered
O0003344,2025-11-11,Repeat,Returned
O0003345,2025-11-08,Repeat,Delivered
O0003346,2025-09-06,New,Delivered
O0003347,2026-01-16,Repeat,Delivered
O0003348,2025-08-30,New,Delivered
O0003349,2026-02-02,New,Cancelled
O0003350,2026-05-23,Repeat,Delivered
O0003351,2026-05-10,New,Delivered
O0003352,2026-01-21,Repeat,Returned
O0003353,2026-01-04,New,Delivered
O0003354,2026-01-31,New,Returned
O0003355,2025-12-13,Repeat,Delivered
O0003356,2025-09-22,New,Delivered
O0003357,2026-08-06,New,Delivered
O0003358,2026-06-20,Repeat,Delivered
O0003359,2025-12-07,Repeat,Delivered
O0003360,2026-02-26,New,Delivered
O0003361,2026-05-11,Repeat,Delivered
O0003362,2025-10-21,New,Delivered
O0003363,2026-07-23,New,Delivered
O0003364,2026-08-03,Repeat,Delivered
O0003365,2025-08-27,Repeat,Delivered
O0003366,2026-05-15,New,Delivered
O0003367,2026-02-26,Repeat,Delivered
O0003368,2025-10-23,Repeat,Delivered
O0003369,2026-05-03,Repeat,Delivered
O0003370,2025-10-12,Repeat,Delivered
O0003371,2025-11-04,Repeat,Delivered
O0003372,2026-07-24,New,Delivered
O0003373,2026-04-08,New,Delivered
O0003374,2025-09-29,Repeat,Delivered
O0003375,2025-09-25,New,Delivered
O0003376,2026-02-16,New,Cancelled
O0003377,2026-07-05,New,Delivered
O0003378,2026-02-04,New,Delivered
O0003379,2026-08-04,Repeat,Delivered
O0003380,2025-09-07,New,Delivered
O0003381,2025-10-05,New,Delivered
O0003382,2025-09-08,Repeat,Delivered
O0003383,2025-11-29,Repeat,Delivered
O0003384,2025-11-13,New,Delivered
O0003385,2026-03-17,New,Delivered
O0003386,2026-02-02,Repeat,Delivered
O0003387,2026-07-17,Repeat,Cancelled
O0003388,2026-05-15,New,Delivered
O0003389,2025-10-04,New,Delivered
O0003390,2025-09-28,New,Delivered
O0003391,2026-03-06,New,Delivered
O0003392,2026-06-19,New,Returned
O0003393,2025-11-27,Repeat,Returned
O0003394,2026-03-04,New,Delivered
O0003395,2025-09-19,Repeat,Delivered
O0003396,2025-11-28,New,Delivered
O0003397,2025-09-12,New,Delivered
O0003398,2025-12-12,New,Delivered
O0003399,2026-05-29,New,Cancelled
O0003400,2026-05-01,New,Delivered
O0003401,2026-02-09,Repeat,Delivered
O0003402,2026-02-05,Repeat,Delivered
O0003403,2025-12-14,Repeat,Delivered
O0003404,2026-04-24,Repeat,Returned
O0003405,2026-03-25,New,Delivered
O0003406,2025-12-24,Repeat,Delivered
O0003407,2025-11-19,Repeat,Delivered
O0003408,2025-12-02,New,Delivered
O0003409,2025-08-09,Repeat,Delivered
O0003410,2026-03-27,New,Delivered
O0003411,2026-03-27,New,Returned
O0003412,2026-08-10,New,Delivered
O0003413,2025-10-07,Repeat,Delivered
O0003414,2026-06-25,Repeat,Delivered
O0003415,2026-02-06,Repeat,Delivered
O0003416,2026-06-09,New,Delivered
O0003417,2025-11-06,New,Delivered
O0003418,2025-08-22,Repeat,Delivered
O0003419,2026-02-18,New,Delivered
O0003420,2026-03-23,New,Cancelled
O0003421,2025-08-14,New,Delivered
O0003422,2026-07-27,New,Delivered
O0003423,2025-12-03,New,Delivered
O0003424,2025-11-06,Repeat,Delivered
O0003425,2026-01-30,New,Delivered
O0003426,2025-09-05,New,Returned
O0003427,2026-01-29,New,Delivered
O0003428,2026-07-25,New,Delivered
O0003429,2026-06-12,Repeat,Delivered
O0003430,2026-02-26,New,Delivered
O0003431,2025-08-27,New,Delivered
O0003432,2026-04-15,New,Delivered
O0003433,2026-03-11,New,Delivered
O0003434,2026-07-25,Repeat,Delivered
O0003435,2026-05-23,New,Delivered
O0003436,2026-04-24,New,Delivered
O0003437,2026-03-03,New,Delivered
O0003438,2025-11-20,Repeat,Delivered
O0003439,2026-01-26,Repeat,Delivered
O0003440,2025-12-07,New,Delivered
O0003441,2025-08-20,Repeat,Delivered
O0003442,2025-12-03,Repeat,Delivered
O0003443,2026-01-17,New,Cancelled
O0003444,2025-12-01,Repeat,Delivered
O0003445,2026-02-03,New,Delivered
O0003446,2026-04-10,Repeat,Delivered
O0003447,2026-08-11,New,Delivered
O0003448,2025-09-13,New,Delivered
O0003449,2025-12-11,Repeat,Delivered
O0003450,2025-08-17,New,Delivered
O0003451,2026-01-04,New,Delivered
O0003452,2025-12-09,Repeat,Delivered
O0003453,2026-03-24,Repeat,Delivered
O0003454,2025-11-07,Repeat,Cancelled
O0003455,2026-03-09,New,Cancelled
O0003456,2026-08-08,New,Delivered
O0003457,2026-03-21,New,Delivered
O0003458,2026-04-06,New,Delivered
O0003459,2026-06-06,New,Delivered
O0003460,2026-03-17,New,Delivered
O0003461,2025-10-11,New,Delivered
O0003462,2025-08-22,New,Delivered
O0003463,2026-04-26,New,Delivered
O0003464,2026-06-23,Repeat,Delivered
O0003465,2026-05-04,New,Delivered
O0003466,2026-06-06,New,Delivered
O0003467,2026-07-29,New,Delivered
O0003468,2026-03-10,New,Delivered
O0003469,2026-03-09,New,Delivered
O0003470,2026-01-03,New,Returned
O0003471,2026-06-07,Repeat,Delivered
