grn_id,product_id,vendor_id,warehouse_id,grn_date,quantity,unit_cost,grn_status
PUR001631,P0134,V019,WH002,2025-12-03,476,3123.07,Received
PUR001632,P0056,V026,WH006,2025-11-12,541,149.68,Received
PUR001633,P0110,V028,WH004,2026-01-18,539,7061.78,Received
PUR001634,P0104,V009,WH006,2026-02-22,936,10002.61,Received
PUR001635,P0077,V005,WH001,2026-05-16,736,11224.49,Received
PUR001636,P0146,V024,WH004,2026-02-21,334,10104.81,Received
PUR001637,P0002,V002,WH002,2025-11-06,728,1236.67,Received
PUR001638,P0008,V004,WH004,2026-06-23,729,10924.32,Received
PUR001639,P0075,V016,WH001,2025-08-10,1063,10208.66,Received
PUR001640,P0125,V006,WH005,2026-08-13,579,10926.95,Received
PUR001641,P0038,V018,WH006,2025-10-06,988,2007.06,Received
PUR001642,P0027,V028,WH008,2026-01-31,1173,8365.09,Partially Received
PUR001643,P0020,V017,WH006,2026-05-02,1175,12417.39,Received
PUR001644,P0140,V025,WH002,2025-12-31,375,7212.78,Received
PUR001645,P0043,V006,WH004,2026-08-15,1097,12335.6,Received
PUR001646,P0031,V003,WH002,2026-04-13,909,2954.68,Received
PUR001647,P0091,V007,WH005,2026-04-25,812,6699.6,Received
PUR001648,P0061,V017,WH004,2026-07-09,284,522.18,Received
PUR001649,P0109,V007,WH008,2025-08-14,1001,5009.31,Received
PUR001650,P0091,V007,WH004,2026-07-15,821,6903.73,Received
PUR001651,P0095,V012,WH008,2025-09-06,62,11610.0,Received
PUR001652,P0143,V019,WH002,2026-02-04,881,11402.48,Received
PUR001653,P0144,V001,WH002,2026-03-16,1173,9827.39,Received
PUR001654,P0013,V028,WH001,2025-09-27,369,4171.4,Received
PUR001655,P0113,V024,WH007,2026-01-17,1149,6124.53,Received
PUR001656,P0035,V024,WH007,2025-09-24,931,10820.23,Received
PUR001657,P0149,V015,WH005,2026-01-28,20,1630.04,Received
PUR001658,P0048,V006,WH007,2026-01-11,603,4399.31,Received
PUR001659,P0035,V024,WH001,2026-08-16,451,11184.03,Received
PUR001660,P0086,V026,WH006,2026-02-14,72,4355.58,Received
PUR001661,P0114,V012,WH008,2026-05-20,959,11669.53,Received
PUR001662,P0100,V026,WH004,2026-04-17,539,802.82,Received
PUR001663,P0099,V023,WH002,2026-06-11,1157,9320.11,Received
PUR001664,P0003,V012,WH004,2025-08-24,166,7918.14,Received
PUR001665,P0085,V023,WH004,2026-06-28,1182,930.76,Received
PUR001666,P0125,V006,WH003,2026-05-14,648,10985.27,Received
PUR001667,P0138,V022,WH006,2026-04-03,318,10510.15,Received
PUR001668,P0083,V011,WH003,2025-08-10,808,2413.71,Received
PUR001669,P0025,V006,WH007,2026-07-09,869,4982.85,Received
PUR001670,P0068,V012,WH004,2026-04-14,197,4907.1,Received
PUR001671,P0061,V017,WH008,2026-01-16,861,500.02,Received
PUR001672,P0029,V008,WH002,2026-06-05,1197,4507.26,Received
PUR001673,P0127,V005,WH008,2025-12-05,897,396.1,Received
PUR001674,P0019,V030,WH004,2025-10-22,1158,8596.96,Received
PUR001675,P0074,V030,WH006,2026-05-05,778,8356.0,Received
PUR001676,P0061,V017,WH008,2025-10-04,1111,539.11,Received
PUR001677,P0020,V017,WH003,2025-08-14,464,12294.55,Received
PUR001678,P0048,V006,WH002,2026-07-19,727,4615.53,Partially Received
PUR001679,P0087,V004,WH004,2025-09-05,621,8374.09,Received
PUR001680,P0139,V022,WH005,2026-07-14,164,12206.57,Received
PUR001681,P0110,V028,WH006,2025-10-04,294,6918.23,Received
PUR001682,P0028,V019,WH006,2026-07-19,528,4234.11,Received
PUR001683,P0059,V023,WH005,2026-08-10,772,7863.46,Received
PUR001684,P0133,V023,WH008,2026-03-20,496,9096.93,Received
PUR001685,P0051,V018,WH004,2026-01-25,1196,6412.5,Received
PUR001686,P0149,V015,WH006,2025-11-08,1147,1648.07,Received
PUR001687,P0012,V020,WH002,2026-03-06,1118,10476.39,Received
PUR001688,P0050,V020,WH004,2025-12-15,1171,3530.44,Received
PUR001689,P0132,V005,WH004,2025-12-31,685,12413.99,Received
PUR001690,P0113,V024,WH003,2026-08-12,587,6288.84,Received
PUR001691,P0014,V025,WH006,2025-08-05,550,7618.26,Received
PUR001692,P0032,V028,WH006,2026-08-14,178,3088.93,Received
PUR001693,P0139,V022,WH005,2026-01-18,700,12027.61,Received
PUR001694,P0146,V024,WH003,2026-07-11,42,9756.2,Received
PUR001695,P0055,V026,WH008,2026-04-02,1090,9735.7,Received
PUR001696,P0120,V021,WH007,2026-01-18,544,3405.89,Received
PUR001697,P0075,V016,WH008,2026-02-02,748,9946.8,Received
PUR001698,P0021,V002,WH008,2026-04-12,163,5077.46,Received
PUR001699,P0133,V023,WH003,2026-05-03,687,9608.59,Received
PUR001700,P0087,V004,WH006,2026-01-21,700,7963.34,Received
PUR001701,P0059,V023,WH004,2026-08-05,992,7949.84,Received
PUR001702,P0089,V025,WH003,2026-07-22,818,6484.97,Received
PUR001703,P0150,V008,WH005,2026-08-01,104,8097.82,Received
PUR001704,P0083,V011,WH003,2025-09-17,435,2369.92,Received
PUR001705,P0065,V018,WH005,2026-05-02,713,6135.01,Received
PUR001706,P0064,V020,WH008,2026-04-10,501,5020.25,Received
PUR001707,P0071,V022,WH007,2026-07-08,475,8984.12,Received
PUR001708,P0004,V003,WH003,2025-11-30,846,1493.4,Received
PUR001709,P0143,V019,WH005,2025-08-23,316,11173.98,Partially Received
PUR001710,P0104,V009,WH003,2025-10-24,1155,9747.96,Received
PUR001711,P0150,V008,WH007,2026-03-01,1139,8230.84,Received
PUR001712,P0093,V030,WH008,2026-02-16,969,10941.73,Received
PUR001713,P0142,V006,WH003,2026-02-02,699,6981.11,Received
PUR001714,P0148,V013,WH002,2026-03-31,397,2466.78,Received
PUR001715,P0112,V030,WH005,2025-12-19,1199,4831.14,Received
PUR001716,P0119,V010,WH007,2026-04-27,440,12021.79,Received
PUR001717,P0059,V023,WH005,2026-04-29,124,8328.14,Received
PUR001718,P0043,V006,WH005,2025-11-06,349,11274.87,Received
PUR001719,P0012,V020,WH001,2026-01-20,458,11181.25,Received
PUR001720,P0040,V004,WH007,2026-05-05,1175,2996.86,Received
PUR001721,P0118,V022,WH003,2026-01-25,401,7166.23,Received
PUR001722,P0020,V017,WH005,2026-01-01,157,12454.77,Received
PUR001723,P0131,V001,WH006,2026-01-11,962,241.62,Received
PUR001724,P0090,V017,WH001,2026-02-20,862,8575.62,Received
PUR001725,P0094,V022,WH002,2025-09-21,289,3650.75,Received
PUR001726,P0013,V028,WH005,2026-03-01,415,4371.95,Received
PUR001727,P0066,V024,WH008,2026-04-28,932,3338.81,Partially Received
PUR001728,P0037,V016,WH005,2026-04-29,483,1305.22,Received
PUR001729,P0066,V024,WH001,2025-11-25,469,3488.15,Received
PUR001730,P0036,V008,WH003,2026-08-14,39,9906.21,Received
PUR001731,P0026,V027,WH006,2025-12-19,258,2410.01,Received
PUR001732,P0075,V016,WH008,2026-03-12,437,10068.45,Received
PUR001733,P0108,V022,WH002,2025-09-06,1074,8940.89,Received
PUR001734,P0043,V006,WH008,2026-01-18,1147,11288.27,Received
PUR001735,P0150,V008,WH005,2025-11-15,205,8207.64,Received
PUR001736,P0148,V013,WH003,2025-12-03,1171,2584.3,Received
PUR001737,P0008,V004,WH007,2026-03-29,272,11368.11,Received
PUR001738,P0029,V008,WH006,2026-05-07,38,4716.0,Partially Received
PUR001739,P0040,V004,WH007,2026-06-15,731,3001.89,Partially Received
PUR001740,P0128,V018,WH006,2026-03-16,1179,11437.02,Received
PUR001741,P0084,V014,WH002,2026-01-08,242,290.59,Received
PUR001742,P0116,V004,WH004,2025-12-24,22,6885.71,Received
PUR001743,P0144,V001,WH006,2025-09-10,873,9120.8,Received
PUR001744,P0062,V028,WH004,2026-04-09,247,3928.58,Received
PUR001745,P0007,V019,WH007,2025-10-14,932,445.15,Partially Received
PUR001746,P0045,V015,WH006,2026-06-03,518,5882.29,Received
PUR001747,P0088,V029,WH002,2025-10-01,540,562.37,Received
PUR001748,P0073,V014,WH001,2026-02-06,721,1163.04,Received
PUR001749,P0037,V016,WH002,2026-02-14,936,1303.83,Received
PUR001750,P0119,V010,WH002,2025-09-12,1182,10963.87,Received
PUR001751,P0057,V001,WH001,2026-03-21,310,961.3,Received
PUR001752,P0008,V004,WH001,2026-06-14,1096,10796.7,Received
PUR001753,P0095,V012,WH003,2026-06-02,1153,11751.33,Received
PUR001754,P0117,V015,WH006,2026-04-21,734,7808.33,Received
PUR001755,P0110,V028,WH007,2026-08-10,967,6706.31,Received
PUR001756,P0020,V017,WH003,2025-08-14,667,12539.57,Received
PUR001757,P0124,V016,WH001,2025-12-10,1047,2054.29,Received
PUR001758,P0053,V027,WH004,2025-09-13,703,3589.64,Received
PUR001759,P0119,V010,WH007,2026-04-27,889,11067.28,Received
PUR001760,P0012,V020,WH004,2026-02-14,1090,11294.42,Received
PUR001761,P0017,V024,WH002,2026-03-07,113,11693.67,Received
PUR001762,P0064,V020,WH005,2025-08-15,959,4848.21,Received
PUR001763,P0042,V019,WH002,2025-12-18,579,7566.57,Received
PUR001764,P0094,V022,WH002,2026-04-12,232,3769.53,Received
PUR001765,P0147,V024,WH005,2025-12-26,455,643.29,Received
PUR001766,P0011,V021,WH006,2025-09-14,871,10826.19,Received
PUR001767,P0098,V025,WH001,2025-10-13,527,6670.33,Received
PUR001768,P0071,V022,WH004,2026-05-31,855,9035.1,Received
PUR001769,P0108,V022,WH002,2026-08-08,670,8421.1,Received
PUR001770,P0058,V019,WH005,2026-04-23,224,3998.94,Received
PUR001771,P0034,V003,WH003,2026-07-14,400,8593.42,Received
PUR001772,P0020,V017,WH002,2026-06-15,1116,12659.86,Received
PUR001773,P0050,V020,WH004,2026-07-17,1119,3532.99,Received
PUR001774,P0102,V012,WH001,2026-01-06,96,8287.17,Received
PUR001775,P0138,V022,WH002,2026-06-27,835,10231.11,Received
PUR001776,P0052,V008,WH002,2026-04-19,787,928.15,Received
PUR001777,P0015,V009,WH006,2026-04-22,429,3871.82,Received
PUR001778,P0084,V014,WH008,2025-12-13,125,307.24,Received
PUR001779,P0131,V001,WH005,2026-07-11,570,232.38,Partially Received
PUR001780,P0037,V016,WH003,2026-05-14,845,1366.69,Received
PUR001781,P0126,V010,WH003,2026-07-06,107,11565.02,Received
PUR001782,P0040,V004,WH007,2025-09-08,900,3038.96,Received
PUR001783,P0072,V016,WH001,2025-12-30,1120,2013.71,Received
PUR001784,P0040,V004,WH007,2026-05-07,1120,3036.52,Partially Received
PUR001785,P0056,V026,WH004,2025-08-31,559,136.46,Received
PUR001786,P0104,V009,WH001,2026-04-02,264,9760.53,Received
PUR001787,P0139,V022,WH002,2025-08-23,597,12157.41,Received
PUR001788,P0110,V028,WH008,2026-06-07,1001,6700.24,Received
PUR001789,P0136,V001,WH002,2025-09-09,736,7751.94,Received
PUR001790,P0093,V030,WH003,2026-04-21,161,11236.13,Received
PUR001791,P0094,V022,WH004,2026-05-13,912,3779.83,Received
PUR001792,P0056,V026,WH005,2025-09-07,1127,137.25,Received
PUR001793,P0060,V030,WH004,2026-05-21,1186,3649.3,Received
PUR001794,P0138,V022,WH002,2025-10-24,371,10245.14,Received
PUR001795,P0039,V003,WH005,2025-12-06,564,7907.98,Received
PUR001796,P0028,V019,WH004,2026-07-28,932,4411.17,Received
PUR001797,P0049,V017,WH008,2026-03-21,171,6643.07,Received
PUR001798,P0125,V006,WH008,2026-07-11,672,11074.83,Received
PUR001799,P0013,V028,WH004,2025-11-04,977,4246.3,Received
PUR001800,P0036,V008,WH005,2025-09-11,782,9493.83,Received
PUR001801,P0101,V023,WH002,2026-04-05,643,6642.96,Received
PUR001802,P0026,V027,WH004,2026-06-12,675,2392.24,Received
PUR001803,P0086,V026,WH005,2026-06-08,469,4293.63,Received
PUR001804,P0004,V003,WH006,2025-11-02,740,1526.56,Received
PUR001805,P0082,V005,WH008,2026-03-31,62,7811.83,Partially Received
PUR001806,P0127,V005,WH006,2026-07-07,283,382.89,Received
PUR001807,P0088,V029,WH002,2026-06-02,1046,522.76,Received
PUR001808,P0127,V005,WH005,2025-08-03,615,412.47,Received
PUR001809,P0120,V021,WH006,2026-05-02,1059,3245.21,Received
PUR001810,P0022,V019,WH005,2026-04-22,1102,8006.66,Received
PUR001811,P0130,V017,WH004,2026-04-07,1032,10339.66,Received
PUR001812,P0031,V003,WH002,2026-03-26,196,2790.41,Received
PUR001813,P0119,V010,WH006,2026-03-01,82,11938.21,Received
PUR001814,P0011,V021,WH007,2026-02-19,977,10287.53,Received
PUR001815,P0046,V016,WH004,2026-08-17,1022,3259.94,Received
PUR001816,P0096,V007,WH008,2025-08-21,580,11290.65,Received
PUR001817,P0010,V028,WH007,2026-04-25,974,11313.67,Received
PUR001818,P0128,V018,WH007,2025-09-27,869,11745.88,Received
PUR001819,P0099,V023,WH001,2025-09-15,623,9476.05,Received
PUR001820,P0112,V030,WH001,2026-06-22,625,5075.86,Received
PUR001821,P0060,V030,WH002,2026-07-14,849,3671.65,Received
PUR001822,P0087,V004,WH006,2025-09-03,765,8166.27,Received
PUR001823,P0145,V019,WH006,2026-04-04,577,8402.9,Received
PUR001824,P0065,V018,WH006,2025-12-25,83,6299.17,Received
PUR001825,P0057,V001,WH005,2026-05-07,961,975.98,Received
PUR001826,P0106,V022,WH004,2025-11-29,268,10353.2,Received
PUR001827,P0009,V004,WH006,2025-12-26,959,11045.97,Received
PUR001828,P0022,V019,WH004,2025-10-01,176,8439.57,Received
PUR001829,P0141,V011,WH002,2025-09-13,754,2596.49,Received
PUR001830,P0089,V025,WH007,2025-12-11,1004,6287.13,Received
PUR001831,P0018,V017,WH006,2025-10-01,1131,811.71,Received
PUR001832,P0115,V016,WH002,2025-09-02,1109,6374.42,Received
PUR001833,P0145,V019,WH006,2025-09-18,681,8427.1,Received
PUR001834,P0143,V019,WH001,2025-09-21,1063,10341.65,Received
PUR001835,P0106,V022,WH003,2026-06-06,52,10018.27,Received
PUR001836,P0015,V009,WH002,2025-12-17,577,3647.42,Partially Received
PUR001837,P0063,V012,WH006,2025-11-19,92,7591.82,Received
PUR001838,P0013,V028,WH008,2026-03-14,844,4253.95,Received
PUR001839,P0081,V028,WH003,2026-07-28,1176,1560.77,Received
PUR001840,P0032,V028,WH002,2025-10-21,1098,3172.46,Received
PUR001841,P0137,V008,WH008,2026-04-24,80,336.02,Received
PUR001842,P0040,V004,WH008,2026-08-06,291,2933.68,Received
PUR001843,P0148,V013,WH005,2026-03-30,265,2500.47,Received
PUR001844,P0082,V005,WH008,2025-11-25,647,7585.88,Received
PUR001845,P0077,V005,WH006,2026-02-25,724,10301.12,Received
PUR001846,P0076,V030,WH005,2026-07-08,681,8011.6,Received
PUR001847,P0038,V018,WH001,2025-12-14,1174,2062.59,Received
PUR001848,P0071,V022,WH006,2025-08-18,1145,8449.61,Received
PUR001849,P0048,V006,WH007,2025-12-30,329,4498.84,Received
PUR001850,P0018,V017,WH008,2025-11-16,514,817.5,Partially Received
PUR001851,P0144,V001,WH001,2026-03-30,357,9569.99,Received
PUR001852,P0039,V003,WH003,2026-08-10,598,7687.16,Partially Received
PUR001853,P0089,V025,WH002,2025-12-17,29,6664.97,Received
PUR001854,P0062,V028,WH008,2025-12-10,68,4001.18,Received
PUR001855,P0141,V011,WH004,2025-10-01,642,2753.85,Received
PUR001856,P0109,V007,WH001,2025-09-13,750,5313.36,Received
PUR001857,P0081,V028,WH004,2026-03-28,814,1634.49,Received
PUR001858,P0134,V019,WH008,2025-12-12,990,3010.77,Partially Received
PUR001859,P0077,V005,WH004,2026-06-14,152,11228.53,Received
PUR001860,P0090,V017,WH008,2026-03-22,102,9113.6,Received
PUR001861,P0014,V025,WH002,2026-08-15,76,7655.34,Received
PUR001862,P0095,V012,WH003,2026-07-14,395,11998.98,Received
PUR001863,P0054,V009,WH002,2025-09-30,368,8433.01,Received
PUR001864,P0132,V005,WH006,2025-12-26,290,12490.33,Received
PUR001865,P0039,V003,WH001,2026-04-08,130,8169.5,Received
PUR001866,P0072,V016,WH004,2025-12-06,888,1913.47,Received
PUR001867,P0025,V006,WH002,2026-08-08,906,4965.11,Received
PUR001868,P0077,V005,WH008,2025-08-12,95,10457.23,Received
PUR001869,P0120,V021,WH002,2026-03-31,348,3327.88,Received
PUR001870,P0053,V027,WH002,2026-05-13,141,3537.22,Received
PUR001871,P0131,V001,WH001,2025-11-20,60,250.21,Received
PUR001872,P0150,V008,WH003,2025-08-18,941,8175.1,Received
PUR001873,P0096,V007,WH007,2026-03-16,661,10911.96,Received
PUR001874,P0072,V016,WH002,2026-05-09,1066,2027.59,Received
PUR001875,P0062,V028,WH001,2025-10-23,298,3849.82,Received
PUR001876,P0006,V015,WH004,2025-11-27,782,4976.97,Received
PUR001877,P0032,V028,WH008,2026-05-31,488,3112.95,Received
PUR001878,P0099,V023,WH006,2025-11-26,28,9315.92,Received
PUR001879,P0138,V022,WH007,2026-05-25,32,10013.42,Received
PUR001880,P0131,V001,WH005,2025-11-17,943,232.01,Received
PUR001881,P0076,V030,WH007,2025-10-31,942,8269.49,Received
PUR001882,P0059,V023,WH008,2025-12-10,1095,8323.29,Received
PUR001883,P0031,V003,WH007,2026-01-11,1094,2763.8,Received
PUR001884,P0093,V030,WH008,2026-03-31,672,10676.47,Received
PUR001885,P0069,V015,WH001,2026-03-29,640,3060.88,Partially Received
PUR001886,P0052,V008,WH005,2025-12-18,215,936.72,Received
PUR001887,P0089,V025,WH002,2025-08-27,436,6387.69,Received
PUR001888,P0127,V005,WH002,2026-07-21,683,382.77,Received
PUR001889,P0031,V003,WH007,2026-07-03,167,2929.22,Received
PUR001890,P0084,V014,WH001,2026-06-02,1020,290.72,Received
PUR001891,P0127,V005,WH005,2025-09-24,383,391.07,Received
PUR001892,P0150,V008,WH002,2025-11-09,421,8766.54,Partially Received
PUR001893,P0132,V005,WH004,2026-03-03,625,12271.91,Received
PUR001894,P0013,V028,WH003,2026-02-20,248,4273.36,Received
PUR001895,P0045,V015,WH003,2025-08-11,556,6100.81,Partially Received
PUR001896,P0127,V005,WH002,2025-08-17,287,375.43,Received
PUR001897,P0114,V012,WH005,2026-04-11,1054,12099.48,Received
PUR001898,P0020,V017,WH006,2025-11-11,145,12015.83,Received
PUR001899,P0081,V028,WH002,2025-11-28,325,1675.3,Received
PUR001900,P0129,V026,WH006,2025-09-19,1132,4874.38,Received
PUR001901,P0143,V019,WH006,2025-10-27,647,11420.39,Received
PUR001902,P0017,V024,WH008,2026-04-27,708,11885.67,Received
PUR001903,P0058,V019,WH008,2026-01-26,1057,4134.95,Received
PUR001904,P0072,V016,WH005,2026-01-29,300,1950.6,Received
PUR001905,P0109,V007,WH006,2026-06-28,462,5264.74,Received
PUR001906,P0023,V006,WH004,2025-11-05,856,3042.07,Received
PUR001907,P0072,V016,WH005,2026-07-31,408,2064.18,Received
PUR001908,P0008,V004,WH002,2026-03-01,636,10601.42,Received
PUR001909,P0059,V023,WH007,2026-06-28,166,8503.18,Received
PUR001910,P0111,V009,WH004,2025-09-10,540,9306.08,Received
PUR001911,P0013,V028,WH001,2026-01-20,649,4576.63,Received
PUR001912,P0016,V030,WH003,2025-08-12,453,2855.25,Received
PUR001913,P0119,V010,WH002,2025-12-12,163,11189.77,Received
PUR001914,P0002,V002,WH002,2026-02-28,308,1170.61,Received
PUR001915,P0145,V019,WH002,2026-01-01,33,8079.76,Received
PUR001916,P0030,V028,WH004,2025-11-23,276,8684.9,Received
PUR001917,P0103,V029,WH001,2026-08-10,877,10251.6,Received
PUR001918,P0013,V028,WH007,2025-08-24,962,4493.56,Received
PUR001919,P0096,V007,WH005,2026-07-20,483,12046.89,Received
PUR001920,P0094,V022,WH008,2025-09-02,289,3695.33,Received
PUR001921,P0082,V005,WH001,2026-03-27,1195,7168.81,Received
PUR001922,P0013,V028,WH004,2026-06-25,642,4199.4,Received
PUR001923,P0094,V022,WH002,2025-10-20,91,3486.22,Received
PUR001924,P0149,V015,WH003,2026-03-03,93,1600.03,Received
PUR001925,P0112,V030,WH002,2026-02-25,374,4875.63,Received
PUR001926,P0055,V026,WH005,2025-10-11,516,9296.2,Received
PUR001927,P0081,V028,WH006,2026-06-15,1007,1592.92,Partially Received
PUR001928,P0116,V004,WH003,2026-08-12,599,6479.54,Received
PUR001929,P0143,V019,WH002,2026-07-29,929,11087.51,Partially Received
PUR001930,P0108,V022,WH007,2026-05-20,392,8493.69,Received
PUR001931,P0053,V027,WH003,2026-03-20,381,3616.01,Received
PUR001932,P0128,V018,WH006,2026-02-21,112,11813.33,Received
PUR001933,P0057,V001,WH008,2026-08-14,343,976.68,Received
PUR001934,P0052,V008,WH001,2025-09-12,403,895.11,Received
PUR001935,P0137,V008,WH004,2025-10-20,594,346.79,Received
PUR001936,P0111,V009,WH008,2025-08-19,755,9228.14,Received
PUR001937,P0001,V007,WH002,2026-03-13,756,7929.07,Received
PUR001938,P0044,V027,WH005,2025-11-24,365,10052.8,Received
PUR001939,P0075,V016,WH001,2025-10-13,1146,9616.71,Received
PUR001940,P0098,V025,WH008,2026-05-30,738,6686.85,Received
PUR001941,P0009,V004,WH002,2026-05-18,800,10863.09,Received
PUR001942,P0032,V028,WH001,2025-11-11,1039,3243.26,Received
PUR001943,P0015,V009,WH008,2025-10-17,683,3645.05,Received
PUR001944,P0140,V025,WH005,2025-11-02,619,6882.07,Partially Received
PUR001945,P0136,V001,WH002,2026-06-30,30,8166.72,Partially Received
PUR001946,P0072,V016,WH006,2026-07-29,206,1987.93,Received
PUR001947,P0012,V020,WH006,2026-01-27,745,10272.8,Received
PUR001948,P0065,V018,WH005,2026-03-01,1058,6401.4,Received
PUR001949,P0107,V004,WH003,2026-02-26,797,4649.99,Received
PUR001950,P0042,V019,WH005,2026-05-04,430,7441.2,Received
PUR001951,P0115,V016,WH003,2026-05-11,975,6380.63,Received
PUR001952,P0139,V022,WH002,2025-12-29,604,11957.92,Received
PUR001953,P0103,V029,WH008,2026-02-05,1095,10157.68,Received
PUR001954,P0095,V012,WH003,2026-06-13,1071,11431.07,Received
PUR001955,P0017,V024,WH002,2026-03-11,596,11154.86,Received
PUR001956,P0085,V023,WH002,2026-05-08,1060,944.49,Received
PUR001957,P0056,V026,WH007,2026-07-21,1008,149.36,Received
PUR001958,P0134,V019,WH004,2025-12-11,762,3100.74,Partially Received
PUR001959,P0086,V026,WH002,2025-08-29,1147,3967.27,Received
PUR001960,P0102,V012,WH003,2025-11-11,223,8286.91,Received
PUR001961,P0054,V009,WH004,2025-08-04,1096,8859.3,Received
PUR001962,P0115,V016,WH004,2026-04-10,993,6117.88,Received
PUR001963,P0139,V022,WH002,2026-07-26,959,12301.13,Received
PUR001964,P0088,V029,WH005,2026-04-07,1097,576.86,Received
PUR001965,P0049,V017,WH005,2026-07-17,1074,6392.93,Received
PUR001966,P0149,V015,WH006,2026-03-01,1178,1701.39,Received
PUR001967,P0115,V016,WH004,2026-01-30,1101,6306.14,Received
PUR001968,P0063,V012,WH002,2025-12-22,124,7826.94,Received
PUR001969,P0104,V009,WH007,2026-01-08,272,9837.28,Received
PUR001970,P0083,V011,WH005,2026-06-14,314,2410.19,Received
PUR001971,P0103,V029,WH007,2025-11-12,687,10273.83,Received
PUR001972,P0017,V024,WH002,2025-09-19,568,11717.84,Received
PUR001973,P0006,V015,WH002,2026-03-26,650,4936.71,Received
PUR001974,P0147,V024,WH008,2026-03-13,1110,636.22,Received
PUR001975,P0028,V019,WH004,2026-01-25,318,4111.31,Received
PUR001976,P0038,V018,WH008,2025-10-03,120,1972.98,Received
PUR001977,P0119,V010,WH007,2025-11-08,1099,11275.15,Received
PUR001978,P0037,V016,WH008,2026-02-16,351,1291.6,Received
PUR001979,P0115,V016,WH006,2025-12-02,855,6285.83,Received
PUR001980,P0068,V012,WH004,2025-10-03,412,4765.5,Received
PUR001981,P0043,V006,WH001,2026-03-02,893,11349.18,Received
PUR001982,P0058,V019,WH008,2025-11-18,400,3918.57,Partially Received
PUR001983,P0013,V028,WH007,2026-02-18,111,4334.54,Received
PUR001984,P0052,V008,WH005,2025-10-27,466,969.91,Received
PUR001985,P0058,V019,WH005,2026-02-28,128,3955.74,Received
PUR001986,P0032,V028,WH005,2026-01-06,336,3361.57,Received
PUR001987,P0105,V029,WH003,2026-03-03,461,1124.74,Received
PUR001988,P0083,V011,WH002,2026-06-04,237,2462.41,Received
PUR001989,P0099,V023,WH004,2026-07-06,692,9590.12,Received
PUR001990,P0104,V009,WH005,2026-03-02,297,10280.92,Received
PUR001991,P0028,V019,WH001,2026-07-21,1028,4074.12,Received
PUR001992,P0129,V026,WH005,2026-01-24,588,4645.74,Received
PUR001993,P0048,V006,WH006,2026-03-20,1029,4612.14,Received
PUR001994,P0040,V004,WH002,2025-11-14,894,2950.32,Received
PUR001995,P0097,V015,WH007,2026-06-17,485,1117.38,Partially Received
PUR001996,P0114,V012,WH002,2026-01-25,858,11243.06,Received
PUR001997,P0132,V005,WH008,2026-01-20,773,12308.27,Received
PUR001998,P0137,V008,WH007,2026-02-26,857,347.45,Received
PUR001999,P0111,V009,WH007,2025-08-18,49,8876.78,Received
PUR002000,P0144,V001,WH008,2025-08-12,378,9302.72,Received
PUR002001,P0076,V030,WH004,2025-09-23,105,7968.44,Received
PUR002002,P0031,V003,WH008,2026-04-29,766,2938.95,Partially Received
PUR002003,P0119,V010,WH003,2025-10-02,332,11461.15,Received
PUR002004,P0142,V006,WH007,2026-07-22,384,7626.82,Received
PUR002005,P0025,V006,WH007,2025-08-31,924,4806.13,Received
PUR002006,P0034,V003,WH008,2025-08-20,717,8101.79,Received
PUR002007,P0067,V026,WH004,2026-03-04,150,365.66,Received
PUR002008,P0118,V022,WH005,2025-09-09,822,6732.56,Partially Received
PUR002009,P0073,V014,WH006,2026-02-09,808,1164.63,Received
PUR002010,P0026,V027,WH001,2025-11-18,370,2273.58,Received
PUR002011,P0148,V013,WH004,2025-10-20,199,2647.38,Received
PUR002012,P0104,V009,WH003,2026-04-20,1139,10189.76,Received
PUR002013,P0010,V028,WH004,2026-03-05,793,10666.34,Received
PUR002014,P0067,V026,WH002,2025-10-04,529,372.37,Received
PUR002015,P0005,V005,WH005,2025-12-27,384,6636.15,Received
PUR002016,P0027,V028,WH005,2026-01-10,1000,8240.07,Received
PUR002017,P0113,V024,WH007,2026-07-28,372,6160.65,Received
PUR002018,P0015,V009,WH005,2026-05-26,819,3582.05,Received
PUR002019,P0105,V029,WH005,2025-09-14,1126,1150.0,Received
PUR002020,P0044,V027,WH008,2026-03-22,431,9921.62,Received
PUR002021,P0026,V027,WH005,2026-02-08,754,2233.91,Received
PUR002022,P0095,V012,WH005,2025-08-10,1000,11445.09,Received
PUR002023,P0084,V014,WH001,2026-06-11,137,293.97,Received
PUR002024,P0140,V025,WH003,2025-10-27,501,7375.5,Received
PUR002025,P0132,V005,WH007,2026-02-04,211,12070.09,Received
PUR002026,P0087,V004,WH008,2026-01-01,610,8039.57,Received
PUR002027,P0112,V030,WH005,2025-10-12,609,5002.43,Received
PUR002028,P0129,V026,WH007,2025-08-17,678,4590.92,Received
PUR002029,P0089,V025,WH003,2025-11-18,126,6472.45,Received
PUR002030,P0066,V024,WH008,2025-08-30,401,3279.55,Received
PUR002031,P0131,V001,WH006,2026-05-09,802,244.12,Received
PUR002032,P0122,V005,WH005,2025-11-30,409,11551.44,Received
PUR002033,P0149,V015,WH007,2025-12-23,263,1578.45,Received
PUR002034,P0084,V014,WH004,2026-04-23,604,295.37,Received
PUR002035,P0116,V004,WH008,2025-09-01,888,6361.94,Received
PUR002036,P0116,V004,WH008,2026-02-25,487,6915.64,Received
PUR002037,P0038,V018,WH007,2025-08-06,885,1934.54,Partially Received
